dep,entry_id,session_id,atc_text,expected_readback,agent_reply,structured_data,status,agent_latency_s,judge_latency_s,values_correct,completeness,no_hallucination,phraseology_score,overall,justification,error
TWR,twr_070,judge-twr-twr_070-b65ce9,"EasyJet four three two Yankee, go around, traffic on runway.","Going around, EasyJet four three two Yankee.","Going around, EasyJet 432 Yankee.","{""aircraft_registration"": ""EasyJet 432 Yankee"", ""runway_in_use"": null, ""reply_text"": ""Going around, EasyJet 432 Yankee.""}",200,1.105,10.039,N/A,PASS,PASS,3,PASS,"La colación es correcta, pero los dígitos del indicativo no se leyeron individualmente ('cuatro tres dos').",
TWR,twr_071,judge-twr-twr_071-9571cc,"Iberia eight seven five Charlie, continue approach, expect late landing clearance.","Continue approach, Iberia eight seven five Charlie.","Continue approach, expect late landing clearance, Iberia eight seven five Charlie.",null,200,1.257,11.743,N/A,PASS,PASS,4,PASS,"La colación es correcta, aunque es innecesariamente larga al repetir información que no es una instrucción.",
TWR,twr_072,judge-twr-twr_072-b2f026,"Ryanair eight nine two, roger, vacate runway when able.","Vacating when able, Ryanair eight nine two.","Vacate runway when able, Ryanair eight nine two.",null,200,1.212,9.998,N/A,PASS,PASS,3,PASS,"La fraseología es incorrecta; el piloto debería decir 'Vacating' para indicar la acción que va a realizar, en lugar de repetir la orden 'Vacate'.",
TWR,twr_073,judge-twr-twr_073-e69a63,"Ryanair eight nine two, contact Departure on one two four decimal eight, good day.","One two four decimal eight, Ryanair eight nine two, good day.","Contact Departure 124.8, Ryanair 892.",null,200,0.749,10.42,PASS,PASS,PASS,3,PASS,La colación es correcta en valores pero usa fraseología de controlador ('Contact Departure') y una pronunciación no estándar para la frecuencia.,
TWR,twr_074,judge-twr-twr_074-72d32a,"Swiss five six seven, behind the Lufthansa on final, runway three two left, line up and wait behind.","Behind the Lufthansa on final, runway three two left, lining up behind, Swiss five six seven.","Line up and wait runway 32L, Swiss 567.","{""aircraft_registration"": ""Swiss 567"", ""runway_in_use"": ""32L"", ""sid"": null, ""reply_text"": ""Line up and wait runway 32L, Swiss 567.""}",200,1.621,8.354,PASS,FAIL,PASS,3,FAIL,La colación omite la condición obligatoria 'behind the Lufthansa on final'.,
TWR,twr_075,judge-twr-twr_075-65c1e3,"Iberia eight seven five Charlie, wind two niner zero degrees, one two knots, runway three two right, cleared for takeoff.","Runway three two right, cleared for takeoff, Iberia eight seven five Charlie.","Runway 32R, cleared for takeoff, Iberia 875C.","{""aircraft_registration"": ""IBE875C"", ""runway_in_use"": ""32R"", ""sid"": null, ""reply_text"": ""Runway 32R, cleared for takeoff, Iberia 875C.""}",200,1.51,13.856,PASS,PASS,PASS,3,PASS,"La colación es correcta, pero la fraseología no es estándar al no deletrear fonéticamente los números y letras.",
TWR,twr_076,judge-twr-twr_076-de4dec,"Lufthansa two one eight, hold short runway one eight right, landing traffic.","Holding short runway one eight right, Lufthansa two one eight.","Hold short runway one eight right, Lufthansa two one eight.",null,200,1.01,9.917,PASS,PASS,PASS,4,PASS,"La fraseología correcta del piloto es 'Holding short', no 'Hold short' que es fraseología de controlador.",
TWR,twr_077,judge-twr-twr_077-232c35,"Vueling seven nine eight, expedite vacating, traffic on final.","Expediting, Vueling seven nine eight.","Expediting, Vueling 798.",null,200,1.21,12.478,N/A,PASS,PASS,4,PASS,"La colación es correcta, aunque la pronunciación estándar del indicativo sería dígito por dígito ('seven nine eight').",
TWR,twr_078,judge-twr-twr_078-5582da,"Vueling seven nine eight, contact Ground on one two one decimal six five, good day.","One two one decimal six five, Vueling seven nine eight, good day.","Contact Ground 121.65, Vueling 798.",null,200,0.97,17.731,PASS,PASS,PASS,2,FAIL,"La colación utiliza fraseología de controlador ('Contact Ground') en lugar de la fraseología de piloto, que consiste únicamente en repetir la frecuencia.",
TWR,twr_079,judge-twr-twr_079-f39922,"Speedbird three one two, go around, wind shear reported on final.","Going around, Speedbird three one two.","Going around, Speedbird three one two.","{""aircraft_registration"": ""Speedbird three one two"", ""runway_in_use"": null, ""reply_text"": ""Going around, Speedbird three one two.""}",200,1.209,6.771,N/A,PASS,PASS,5,PASS,La colación es correcta.,
TWR,twr_080,judge-twr-twr_080-59abcf,"Ryanair one three Hotel, wind one seven zero degrees, one zero knots, runway one eight left, cleared to land.","Runway one eight left, cleared to land, Ryanair one three Hotel.","Cleared to land runway 18L, Ryanair 13H.","{""aircraft_registration"": ""Ryanair 13H"", ""runway_in_use"": ""18L"", ""reply_text"": ""Cleared to land runway 18L, Ryanair 13H.""}",200,1.418,9.128,PASS,PASS,PASS,2,FAIL,El indicativo se colacionó como '13H' en lugar de la fraseología estándar 'uno tres Hotel'.,
TWR,twr_081,judge-twr-twr_081-ac58f6,"EasyJet four three two Yankee, runway one eight right, line up and wait.","Runway one eight right, line up and wait, EasyJet four three two Yankee.","Line up and wait runway 18R, EasyJet 432Y.","{""aircraft_registration"": ""EasyJet 432Y"", ""runway_in_use"": ""18R"", ""sid"": null, ""reply_text"": ""Line up and wait runway 18R, EasyJet 432Y.""}",200,1.42,13.309,PASS,PASS,PASS,4,PASS,"La colación es correcta, aunque el indicativo y la pista se leen con abreviaturas y dígitos en lugar de la fraseología OACI completa.",
TWR,twr_082,judge-twr-twr_082-33313f,"EasyJet four three two Yankee, wind one eight zero degrees, one two knots, runway one eight right, cleared for takeoff.","Runway one eight right, cleared for takeoff, EasyJet four three two Yankee.","Runway 18R, cleared for takeoff, EasyJet four three two Yankee.","{""aircraft_registration"": ""EasyJet four three two Yankee"", ""runway_in_use"": ""18R"", ""sid"": null, ""reply_text"": ""Runway 18R, cleared for takeoff, EasyJet four three two Yankee.""}",200,0.817,9.408,PASS,PASS,PASS,5,PASS,La colación de la autorización de despegue y la pista es correcta.,
TWR,twr_083,judge-twr-twr_083-4003bc,"Lufthansa six seven two, contact Ground on one two one decimal six five, good day.","One two one decimal six five, Lufthansa six seven two, good day.","Contact Ground 121.65, Lufthansa 672.",null,200,0.825,11.164,PASS,PASS,PASS,3,PASS,"La colación es correcta, aunque incluye la fraseología de controlador 'Contact Ground' que es innecesaria.",
TWR,twr_084,judge-twr-twr_084-3db455,"Swiss four eight one, runway three two right, cleared to land.","Runway three two right, cleared to land, Swiss four eight one.","Cleared to land runway 32R, Swiss four eight one.","{""aircraft_registration"": ""Swiss four eight one"", ""runway_in_use"": ""32R"", ""reply_text"": ""Cleared to land runway 32R, Swiss four eight one.""}",200,1.322,9.131,PASS,PASS,PASS,4,PASS,"La colación es correcta, repitiendo la autorización de aterrizaje y la pista asignada.",
TWR,twr_085,judge-twr-twr_085-284589,"Speedbird three Alpha two, continue approach, number four, three aircraft on final.","Continue approach, number four, Speedbird three Alpha two.","Continue approach, number four, Speedbird three Alpha two.",null,200,1.085,7.732,PASS,PASS,PASS,5,PASS,La colación es correcta.,
TWR,twr_086,judge-twr-twr_086-bf8d6f,"Iberia eight seven five Charlie, hold position, departure sequence changed.","Hold position, Iberia eight seven five Charlie.","Hold position, Iberia eight seven five Charlie.",null,200,0.824,5.789,N/A,PASS,PASS,5,PASS,La colación es correcta.,
TWR,twr_087,judge-twr-twr_087-abde27,"Ryanair eight nine two, immediate takeoff runway three two left, or hold short.","Taking off immediately, runway three two left, Ryanair eight nine two.","Runway 32L, cleared for takeoff, Ryanair 892.","{""aircraft_registration"": ""RYR892"", ""runway_in_use"": ""32L"", ""sid"": null, ""reply_text"": ""Runway 32L, cleared for takeoff, Ryanair 892.""}",200,1.082,19.448,PASS,FAIL,FAIL,2,FAIL,"La colación omite la instrucción 'inmediato', introduce la frase no emitida 'autorizado para despegue' y lee incorrectamente los dígitos del indicativo.",
TWR,twr_088,judge-twr-twr_088-68c007,"Swiss five six seven, cancel takeoff clearance, hold position.","Holding position, Swiss five six seven.","Cancel takeoff, holding position, Swiss five six seven.",null,200,1.172,11.433,N/A,PASS,PASS,3,PASS,"La colación es correcta, pero la fraseología 'Cancel takeoff' imita al controlador en lugar de usar la fraseología de piloto estándar.",
TWR,twr_089,judge-twr-twr_089-bcc3ef,"EasyJet four three two Yankee, vacate left.","Vacating left, EasyJet four three two Yankee.","Vacating left, EasyJet four three two Yankee.",null,200,1.198,12.899,N/A,PASS,PASS,5,PASS,La colación es correcta y utiliza fraseología estándar.,
TWR,twr_090,judge-twr-twr_090-ea988c,"Vueling seven nine eight, wind three one zero degrees, one zero knots, runway three two right, cleared to land.","Runway three two right, cleared to land, Vueling seven nine eight.","Cleared to land runway 32R, Vueling 798.","{""aircraft_registration"": ""Vueling 798"", ""runway_in_use"": ""32R"", ""reply_text"": ""Cleared to land runway 32R, Vueling 798.""}",200,1.491,9.039,PASS,PASS,PASS,3,PASS,"La colación es correcta, pero los números de la pista y del indicativo deberían pronunciarse dígito por dígito en lugar de usar la forma numérica.",
TWR,twr_091,judge-twr-twr_091-213280,"Ryanair eight nine two, traffic Airbus three twenty, three miles final, runway three two left, continue.","Continue, Ryanair eight nine two.","Continue approach, runway 32L, Ryanair 892.",null,200,1.196,13.358,N/A,PASS,FAIL,3,FAIL,"La colación incluye incorrectamente la pista, que solo era parte de la información de tráfico, y además la lee con una fraseología no estándar.",
TWR,twr_092,judge-twr-twr_092-3cc1c0,"Lufthansa two one eight, wind variable five knots, runway one eight left, cleared for takeoff.","Runway one eight left, cleared for takeoff, Lufthansa two one eight.","Runway 18L, cleared for takeoff, Lufthansa 218.","{""aircraft_registration"": ""Lufthansa 218"", ""runway_in_use"": ""18L"", ""sid"": null, ""reply_text"": ""Runway 18L, cleared for takeoff, Lufthansa 218.""}",200,1.312,8.682,PASS,PASS,PASS,3,PASS,La colación no pronuncia los dígitos individualmente para la pista y el distintivo de llamada.,
TWR,twr_093,judge-twr-twr_093-ff9866,"Iberia eight seven five Charlie, contact Departure on one two one decimal three, good day.","One two one decimal three, Iberia eight seven five Charlie, good day.","Contact Departure 121.3, Iberia 875C.",null,200,1.077,8.656,PASS,PASS,PASS,3,PASS,La fraseología es incorrecta al repetir la instrucción 'Contact Departure' y no usar la fonética OACI para la frecuencia.,
TWR,twr_094,judge-twr-twr_094-b4b30d,"Speedbird three one two, wind two seven zero degrees, one two gusting two zero knots, runway three two left, cleared to land.","Runway three two left, cleared to land, Speedbird three one two.","Cleared to land runway 32L, Speedbird 312.","{""aircraft_registration"": ""Speedbird 312"", ""runway_in_use"": ""32L"", ""reply_text"": ""Cleared to land runway 32L, Speedbird 312.""}",200,1.087,9.961,PASS,PASS,PASS,3,PASS,"La colación omite la fonética correcta para los números de la pista y el indicativo ('three two left', 'three one two').",
TWR,twr_095,judge-twr-twr_095-39392f,"Swiss five six seven, hold position, runway inspection in progress.","Hold position, Swiss five six seven.","Holding position, Swiss 567.",null,200,0.897,11.09,N/A,PASS,PASS,5,PASS,La colación acusa recibo correctamente de la instrucción de mantener posición con fraseología estándar.,
TWR,twr_096,judge-twr-twr_096-a7ba18,"EasyJet four three two Yankee, go around, contact Approach on one two seven decimal three.","Going around, runway heading, one two seven decimal three, EasyJet four three two Yankee.","Going around, EasyJet four three two Yankee.","{""aircraft_registration"": ""EasyJet four three two Yankee"", ""runway_in_use"": null, ""reply_text"": ""Going around, EasyJet four three two Yankee.""}",200,1.101,10.671,PASS,FAIL,PASS,4,FAIL,La colación omite la frecuencia de contacto con Aproximación.,
TWR,twr_097,judge-twr-twr_097-55b885,"Vueling seven nine eight, runway three two left, line up and wait.","Runway three two left, line up and wait, Vueling seven nine eight.","Line up and wait runway 32L, Vueling seven nine eight.","{""aircraft_registration"": ""Vueling seven nine eight"", ""runway_in_use"": ""32L"", ""sid"": null, ""reply_text"": ""Line up and wait runway 32L, Vueling seven nine eight.""}",200,1.788,10.205,PASS,PASS,PASS,4,PASS,"La colación es correcta, aunque la pista debería haberse colacionado como 'three two left' en lugar de 'three two L'.",
TWR,twr_098,judge-twr-twr_098-ca99f8,"Vueling seven nine eight, wind three one zero degrees, one five knots, runway three two left, cleared for takeoff.","Runway three two left, cleared for takeoff, Vueling seven nine eight.","Runway 32L, cleared for takeoff, Vueling 798.","{""aircraft_registration"": ""Vueling 798"", ""runway_in_use"": ""32L"", ""sid"": null, ""reply_text"": ""Runway 32L, cleared for takeoff, Vueling 798.""}",200,1.453,11.223,PASS,PASS,PASS,2,FAIL,"El piloto no deletreó los números individualmente en la colación (pista 'tres dos izquierda', indicativo 'siete nueve ocho').",
TWR,twr_099,judge-twr-twr_099-4f94b8,"Ryanair one three Hotel, wind three zero five degrees, one five gusting two zero knots, runway three two right, cleared to land.","Runway three two right, cleared to land, Ryanair one three Hotel.","Cleared to land runway 32R, Ryanair one three Hotel.","{""aircraft_registration"": ""Ryanair one three Hotel"", ""runway_in_use"": ""32R"", ""reply_text"": ""Cleared to land runway 32R, Ryanair one three Hotel.""}",200,1.183,8.138,PASS,PASS,PASS,5,PASS,La colación es correcta y contiene todos los elementos requeridos por la ICAO.,
TWR,twr_100,judge-twr-twr_100-636971,"Swiss four eight one, contact Ground on one two one decimal six five, good day.","One two one decimal six five, Swiss four eight one, good day.","Contact Ground 121.65, Swiss 481.",null,200,1.847,8.797,PASS,PASS,PASS,3,PASS,El piloto utiliza fraseología de controlador ('Contact Ground') en lugar de limitarse a colacionar la frecuencia.,
